6	6	467
2	6	467
4	3	468
8	5	468
3	5	468
5	8	468
6	8	468
6	3	469
7	7	469
2	5	469
8	8	469
4	2	469
3	7	470
5	7	470
5	8	470
8	3	470
7	2	470
7	7	471
7	3	471
5	6	471
7	2	471
7	5	471
7	8	472
2	4	472
5	8	472
4	3	472
8	8	472
4	7	473
3	3	473
2	5	473
5	4	473
7	2	473
5	8	474
5	7	474
3	4	474
5	7	474
4	2	474
8	7	475
6	3	475
8	5	475
8	2	475
3	3	475
4	2	476
6	8	476
5	2	476
6	6	476
2	8	476
7	8	477
8	3	477
7	7	477
2	6	477
4	4	477
7	4	478
4	5	478
6	2	478
5	6	478
5	2	478
6	4	479
5	7	479
5	7	479
3	4	479
6	5	479
4	4	480
4	4	480
4	2	480
3	6	480
4	6	480
3	7	481
3	8	481
6	4	481
3	6	481
8	3	481
5	6	482
3	2	482
5	8	482
8	3	482
5	8	482
6	7	483
7	5	483
2	4	483
4	5	483
6	2	483
5	7	484
5	3	484
7	7	484
8	8	484
7	7	484
7	2	485
6	5	485
8	7	485
3	3	485
2	3	485
8	2	486
8	3	486
8	4	486
6	2	486
3	6	486
7	7	487
4	2	487
7	7	487
8	4	487
6	2	487
5	7	488
8	5	488
3	7	488
3	4	488
3	6	488
6	3	489
4	4	489
4	4	489
5	7	489
5	5	489
7	6	490
4	3	490
5	6	490
4	2	490
8	3	490
2	8	491
6	8	491
6	2	491
7	7	491
4	2	491
5	3	492
5	8	492
2	4	492
8	8	492
2	7	492
8	8	493
7	2	493
7	8	493
2	4	493
8	8	493
7	8	494
4	7	494
7	7	494
3	8	494
7	5	494
3	3	495
4	5	495
6	7	495
6	8	495
3	7	495
6	7	496
6	4	496
6	7	496
3	5	496
6	6	496
4	4	497
5	5	497
2	4	497
8	6	497
5	7	497
3	7	498
7	6	498
2	2	498
2	8	498
7	8	498
2	3	499
8	7	499
7	7	499
5	3	499
7	4	499
8	3	500
5	7	500
6	6	500
7	7	500
2	8	500
